session_id,user_id,listing_id,seller_id,session_date,device,country,page_views,session_dur_sec,bounced
SS014170,U01935,LST02448,SEL0361,2023-08-03,iOS,PL,12,298,0
SS014171,U03304,LST00717,SEL0054,2023-07-14,Android,DE,4,422,1
SS014172,U03299,LST00520,SEL0059,2023-07-08,iOS,DE,4,142,1
SS014173,U03686,LST02031,SEL0034,2023-08-24,iOS,RO,8,219,0
SS014174,U00250,LST00099,SEL0136,2023-07-29,Android,DE,6,260,0
SS014175,U02487,LST02380,SEL0291,2023-07-12,Android,DE,3,225,0
SS014176,U03551,LST00006,SEL0190,2023-07-26,iOS,RO,4,116,0
SS014177,U03410,LST00598,SEL0360,2023-07-21,Android,SK,7,288,1
SS014178,U04062,LST00382,SEL0394,2023-06-09,Android,PL,5,874,1
SS014179,U01335,LST01713,SEL0285,2023-06-01,Android,PL,4,717,0
SS014180,U04770,LST02750,SEL0048,2023-08-23,iOS,DE,12,269,0
SS014181,U01025,LST02499,SEL0336,2023-08-21,Android,PL,11,409,0
SS014182,U02009,LST00901,SEL0017,2023-08-11,Android,SK,11,455,1
SS014183,U02239,LST01352,SEL0196,2023-08-07,Android,PL,2,404,1
SS014184,U03524,LST00675,SEL0168,2023-07-24,Android,CZ,7,121,1
SS014185,U03559,LST01819,SEL0049,2023-07-01,iOS,PL,4,36,1
SS014186,U03657,LST01913,SEL0487,2023-07-26,Android,RO,2,63,0
SS014187,U00074,LST00787,SEL0047,2023-06-04,Android,CZ,2,375,0
SS014188,U02647,LST01159,SEL0106,2023-07-14,iOS,PL,12,47,1
SS014189,U01751,LST00248,SEL0378,2023-08-13,Android,DE,11,819,0
SS014190,U01891,LST00827,SEL0285,2023-08-29,iOS,PL,12,777,0
SS014191,U03832,LST02295,SEL0324,2023-07-28,iOS,DE,2,273,1
SS014192,U04927,LST02322,SEL0124,2023-08-11,iOS,DE,8,761,1
SS014193,U02027,LST00819,SEL0008,2023-06-07,Android,DE,6,534,0
SS014194,U03390,LST02555,SEL0128,2023-08-05,iOS,DE,12,643,0
SS014195,U01456,LST00188,SEL0173,2023-07-12,Android,SK,2,845,1
SS014196,U03192,LST00917,SEL0281,2023-08-21,Android,DE,1,400,1
SS014197,U00373,LST02638,SEL0202,2023-06-19,iOS,DE,6,146,0
SS014198,U04775,LST00758,SEL0126,2023-07-22,iOS,CZ,11,684,0
SS014199,U01059,LST02126,SEL0166,2023-06-01,iOS,DE,3,635,0
SS014200,U03515,LST00394,SEL0120,2023-06-02,Android,PL,5,594,0
SS014201,U00153,LST01056,SEL0469,2023-07-20,Android,PL,8,522,0
SS014202,U00467,LST02744,SEL0329,2023-08-14,iOS,DE,6,452,0
SS014203,U01291,LST01537,SEL0207,2023-06-12,Android,DE,4,494,0
SS014204,U01219,LST02208,SEL0193,2023-07-13,Android,PL,7,624,0
SS014205,U04789,LST00728,SEL0037,2023-07-06,iOS,DE,9,578,0
SS014206,U02908,LST01572,SEL0482,2023-08-21,iOS,RO,6,897,0
SS014207,U03160,LST02137,SEL0256,2023-06-21,iOS,PL,1,554,1
SS014208,U03378,LST00090,SEL0159,2023-07-06,Android,PL,10,853,1
SS014209,U02206,LST02181,SEL0044,2023-06-09,Android,SK,11,869,0
SS014210,U01828,LST02094,SEL0369,2023-07-15,Android,DE,11,604,1
SS014211,U03145,LST00572,SEL0266,2023-07-29,Android,DE,12,736,0
SS014212,U04610,LST02339,SEL0415,2023-08-18,iOS,RO,6,443,0
SS014213,U02913,LST02970,SEL0474,2023-07-21,Android,DE,6,648,0
SS014214,U02566,LST02579,SEL0167,2023-08-16,Android,PL,9,592,1
SS014215,U02849,LST02298,SEL0391,2023-07-08,Android,CZ,6,418,0
SS014216,U02806,LST00569,SEL0493,2023-08-27,iOS,RO,8,217,0
SS014217,U03783,LST02536,SEL0006,2023-07-04,iOS,DE,8,728,0
SS014218,U01517,LST01381,SEL0417,2023-08-23,iOS,DE,11,385,1
SS014219,U04681,LST01304,SEL0141,2023-07-31,iOS,PL,6,597,0
SS014220,U00686,LST02011,SEL0329,2023-06-02,iOS,SK,8,656,1
SS014221,U00645,LST02879,SEL0475,2023-07-23,Android,DE,6,361,0
SS014222,U04596,LST02329,SEL0150,2023-08-12,Android,DE,10,326,0
SS014223,U02382,LST01008,SEL0068,2023-07-07,Android,PL,9,823,1
SS014224,U01996,LST02035,SEL0018,2023-06-07,Android,CZ,9,720,0
SS014225,U03240,LST02771,SEL0210,2023-06-06,Android,DE,8,555,0
SS014226,U01022,LST01633,SEL0455,2023-07-21,Android,RO,1,863,0
SS014227,U00702,LST02070,SEL0186,2023-08-08,Android,DE,11,65,0
SS014228,U01581,LST02209,SEL0267,2023-07-16,Android,DE,1,39,1
SS014229,U01019,LST02643,SEL0494,2023-06-14,Android,PL,4,830,0
SS014230,U01826,LST02511,SEL0215,2023-07-12,Android,DE,9,189,0
SS014231,U04086,LST02442,SEL0262,2023-07-09,Android,CZ,6,387,0
SS014232,U03767,LST02786,SEL0300,2023-07-15,Android,PL,4,770,1
SS014233,U04844,LST01043,SEL0411,2023-08-26,Android,DE,10,18,1
SS014234,U00479,LST00542,SEL0313,2023-07-24,Android,RO,2,598,0
SS014235,U04154,LST02757,SEL0196,2023-07-02,Android,PL,12,711,1
SS014236,U04996,LST02305,SEL0361,2023-06-21,Android,CZ,7,282,0
SS014237,U01758,LST01951,SEL0403,2023-07-28,iOS,DE,4,711,0
SS014238,U03617,LST01710,SEL0268,2023-08-03,Android,DE,1,299,0
SS014239,U00877,LST01785,SEL0352,2023-06-06,iOS,CZ,1,736,1
SS014240,U04408,LST01726,SEL0156,2023-08-25,Android,DE,2,642,1
SS014241,U00405,LST01942,SEL0237,2023-08-13,Android,CZ,8,818,0
SS014242,U01916,LST02221,SEL0327,2023-08-14,iOS,PL,11,873,1
SS014243,U03380,LST01015,SEL0409,2023-06-14,iOS,DE,2,286,1
SS014244,U01091,LST01106,SEL0384,2023-06-05,iOS,CZ,1,463,0
SS014245,U02792,LST01000,SEL0362,2023-06-03,iOS,PL,11,250,0
SS014246,U04019,LST02294,SEL0017,2023-07-23,iOS,DE,6,342,1
SS014247,U01106,LST01318,SEL0024,2023-08-27,iOS,SK,4,858,0
SS014248,U03088,LST02401,SEL0286,2023-08-07,iOS,DE,10,658,1
SS014249,U03224,LST01879,SEL0455,2023-08-13,iOS,DE,10,719,0
SS014250,U03445,LST02146,SEL0321,2023-08-22,iOS,PL,9,651,0
SS014251,U04832,LST01212,SEL0406,2023-06-30,Android,DE,5,876,1
SS014252,U02119,LST01871,SEL0026,2023-06-05,Android,CZ,10,327,0
SS014253,U00677,LST01862,SEL0320,2023-07-20,Android,PL,11,599,0
SS014254,U04686,LST00799,SEL0228,2023-07-20,iOS,PL,2,743,1
SS014255,U04887,LST01213,SEL0433,2023-08-05,Android,PL,3,155,0
SS014256,U03736,LST00499,SEL0133,2023-06-08,Android,PL,5,604,1
SS014257,U04372,LST00487,SEL0224,2023-08-17,iOS,PL,6,320,0
SS014258,U01747,LST00155,SEL0340,2023-08-11,Android,SK,7,285,1
SS014259,U02529,LST02743,SEL0151,2023-07-19,Android,RO,2,48,1
SS014260,U04425,LST01793,SEL0060,2023-07-01,Android,CZ,11,152,0
SS014261,U04797,LST02347,SEL0100,2023-07-16,Android,DE,11,805,0
SS014262,U02057,LST01439,SEL0335,2023-06-06,iOS,PL,11,457,0
SS014263,U04668,LST01731,SEL0365,2023-07-05,iOS,CZ,3,755,1
SS014264,U02396,LST02498,SEL0265,2023-08-11,Android,PL,9,152,0
SS014265,U04284,LST01170,SEL0135,2023-06-25,iOS,DE,7,727,0
SS014266,U01698,LST00312,SEL0128,2023-08-16,Android,DE,5,774,0
SS014267,U00221,LST00541,SEL0009,2023-06-18,Android,DE,7,32,1
SS014268,U02429,LST02890,SEL0397,2023-08-11,Android,CZ,2,180,1
SS014269,U01958,LST02342,SEL0165,2023-06-18,iOS,SK,11,461,1
SS014270,U00990,LST02956,SEL0496,2023-08-05,Android,DE,5,659,0
SS014271,U03435,LST01874,SEL0154,2023-08-21,Android,DE,3,706,0
SS014272,U00385,LST00996,SEL0319,2023-07-05,iOS,DE,11,597,1
SS014273,U00980,LST01014,SEL0375,2023-08-04,iOS,RO,9,479,1
SS014274,U01058,LST00077,SEL0184,2023-08-17,Android,DE,5,882,1
SS014275,U00215,LST02953,SEL0363,2023-07-08,Android,DE,8,203,1
SS014276,U02515,LST02230,SEL0195,2023-07-22,Android,CZ,6,635,1
SS014277,U02340,LST02737,SEL0286,2023-07-07,Android,DE,5,31,1
SS014278,U02728,LST01814,SEL0214,2023-08-17,Android,DE,11,874,1
SS014279,U03614,LST02953,SEL0363,2023-08-12,iOS,DE,6,122,1
SS014280,U03455,LST02618,SEL0344,2023-08-02,Android,DE,1,338,1
SS014281,U04757,LST01238,SEL0131,2023-06-22,iOS,DE,12,238,0
SS014282,U02757,LST01476,SEL0361,2023-07-09,iOS,CZ,2,231,0
SS014283,U03808,LST01813,SEL0295,2023-06-10,Android,DE,1,46,0
SS014284,U04729,LST01004,SEL0288,2023-06-15,iOS,CZ,3,872,1
SS014285,U03153,LST02808,SEL0089,2023-08-03,iOS,DE,7,51,0
SS014286,U00820,LST00810,SEL0265,2023-08-23,Android,DE,3,465,0
SS014287,U04425,LST01080,SEL0122,2023-08-06,iOS,SK,11,536,0
SS014288,U02876,LST02082,SEL0303,2023-08-01,Android,CZ,8,873,0
SS014289,U04055,LST01139,SEL0158,2023-07-13,iOS,DE,10,753,0
SS014290,U03191,LST02149,SEL0258,2023-08-05,iOS,RO,1,718,0
SS014291,U02950,LST02499,SEL0336,2023-08-07,Android,DE,10,383,1
SS014292,U01060,LST01238,SEL0131,2023-07-28,Android,PL,12,730,1
SS014293,U00831,LST02387,SEL0146,2023-07-11,iOS,SK,6,897,0
SS014294,U00882,LST00663,SEL0034,2023-07-17,Android,RO,8,900,0
SS014295,U00774,LST01007,SEL0333,2023-07-18,Android,PL,7,183,1
SS014296,U03429,LST01908,SEL0444,2023-08-19,Android,SK,4,369,0
SS014297,U04332,LST01777,SEL0194,2023-06-05,iOS,CZ,1,230,0
SS014298,U02175,LST02402,SEL0164,2023-06-24,iOS,RO,11,24,1
SS014299,U04623,LST00761,SEL0145,2023-06-13,Android,DE,4,831,1
SS014300,U02925,LST01068,SEL0485,2023-08-04,Android,PL,5,794,0
SS014301,U00059,LST00098,SEL0226,2023-06-09,Android,DE,7,100,0
SS014302,U03824,LST02717,SEL0203,2023-06-06,iOS,RO,12,604,0
SS014303,U04122,LST02737,SEL0286,2023-08-29,Android,RO,2,96,0
SS014304,U02729,LST02422,SEL0066,2023-06-10,Android,DE,1,875,0
SS014305,U01411,LST01962,SEL0193,2023-08-08,Android,RO,2,20,1
SS014306,U01623,LST01400,SEL0235,2023-08-06,iOS,DE,6,71,0
SS014307,U04201,LST00008,SEL0312,2023-08-28,Android,PL,4,216,0
SS014308,U00769,LST00109,SEL0239,2023-07-16,Android,RO,1,265,1
SS014309,U01822,LST00021,SEL0189,2023-08-28,Android,DE,12,680,0
SS014310,U03375,LST01903,SEL0225,2023-08-17,Android,PL,8,50,0
SS014311,U04481,LST01784,SEL0330,2023-06-02,Android,RO,3,507,0
SS014312,U03816,LST02253,SEL0452,2023-07-09,iOS,DE,3,751,1
SS014313,U04989,LST00069,SEL0401,2023-06-21,Android,SK,5,577,0
SS014314,U04290,LST01680,SEL0033,2023-08-17,Android,RO,9,728,1
SS014315,U00722,LST02971,SEL0366,2023-08-10,Android,PL,11,854,1
SS014316,U03002,LST00535,SEL0498,2023-07-08,Android,DE,12,247,0
SS014317,U03487,LST00188,SEL0173,2023-08-28,Android,DE,8,489,0
SS014318,U04922,LST00629,SEL0475,2023-06-05,Android,PL,11,790,0
SS014319,U04470,LST01631,SEL0320,2023-06-17,iOS,DE,8,400,0
SS014320,U03986,LST01486,SEL0497,2023-08-11,Android,SK,5,867,1
SS014321,U02133,LST02064,SEL0032,2023-07-04,iOS,PL,8,491,0
SS014322,U01157,LST02583,SEL0079,2023-07-06,iOS,SK,11,520,1
SS014323,U03513,LST02277,SEL0410,2023-07-17,iOS,SK,10,672,0
SS014324,U00344,LST01848,SEL0138,2023-06-06,Android,RO,11,379,1
SS014325,U04419,LST00289,SEL0182,2023-06-14,iOS,PL,11,175,1
SS014326,U00732,LST00104,SEL0283,2023-07-31,Android,SK,12,69,1
SS014327,U03556,LST00441,SEL0460,2023-08-22,Android,DE,4,543,0
SS014328,U04971,LST00852,SEL0311,2023-07-13,iOS,CZ,6,752,0
SS014329,U02118,LST02777,SEL0242,2023-07-15,iOS,PL,8,209,0
SS014330,U03387,LST01749,SEL0310,2023-07-23,Android,CZ,11,192,1
SS014331,U00250,LST01926,SEL0386,2023-07-24,iOS,SK,6,131,1
SS014332,U00857,LST01040,SEL0472,2023-07-02,iOS,PL,11,796,0
SS014333,U03251,LST02882,SEL0290,2023-06-30,iOS,CZ,2,466,0
SS014334,U03548,LST02867,SEL0174,2023-07-09,iOS,PL,12,363,0
SS014335,U00517,LST01569,SEL0263,2023-08-01,iOS,CZ,2,295,0
SS014336,U00249,LST01732,SEL0439,2023-06-25,iOS,RO,10,678,0
SS014337,U02335,LST02372,SEL0196,2023-06-29,iOS,CZ,5,212,0
SS014338,U01830,LST01785,SEL0352,2023-07-24,iOS,DE,8,550,0
SS014339,U02388,LST00015,SEL0140,2023-07-05,Android,DE,9,596,1
SS014340,U00021,LST01140,SEL0455,2023-07-05,iOS,PL,4,328,0
SS014341,U01632,LST01787,SEL0118,2023-07-19,iOS,PL,12,443,0
SS014342,U01435,LST01905,SEL0497,2023-08-02,iOS,DE,2,27,1
SS014343,U03248,LST02875,SEL0119,2023-07-14,iOS,PL,11,203,1
SS014344,U02038,LST01038,SEL0074,2023-07-05,Android,RO,11,103,0
SS014345,U03007,LST00419,SEL0475,2023-08-09,Android,DE,6,325,0
SS014346,U00545,LST02945,SEL0447,2023-07-28,Android,RO,8,775,0
SS014347,U03585,LST00223,SEL0482,2023-08-11,Android,SK,5,180,0
SS014348,U03400,LST01958,SEL0337,2023-06-14,Android,RO,7,543,1
SS014349,U04777,LST02210,SEL0026,2023-08-06,Android,DE,7,235,1
SS014350,U01889,LST01237,SEL0462,2023-06-08,Android,PL,4,439,0
SS014351,U03102,LST02367,SEL0374,2023-08-03,Android,CZ,9,317,1
SS014352,U03136,LST01217,SEL0361,2023-06-09,iOS,PL,10,661,1
SS014353,U01266,LST02833,SEL0130,2023-07-22,iOS,PL,1,320,0
SS014354,U03092,LST02649,SEL0047,2023-07-21,Android,DE,7,180,1
SS014355,U00329,LST01787,SEL0118,2023-07-23,iOS,DE,10,839,0
SS014356,U04427,LST00837,SEL0247,2023-07-15,Android,CZ,8,654,1
SS014357,U00042,LST02505,SEL0084,2023-06-27,Android,DE,1,290,0
SS014358,U00789,LST02904,SEL0030,2023-06-12,Android,DE,5,802,0
SS014359,U00937,LST02053,SEL0387,2023-08-29,Android,PL,2,259,0
SS014360,U01336,LST01758,SEL0003,2023-06-08,iOS,PL,3,614,1
SS014361,U04022,LST01059,SEL0099,2023-06-02,Android,SK,12,594,1
SS014362,U02151,LST02761,SEL0039,2023-06-11,iOS,DE,1,441,1
SS014363,U00143,LST01333,SEL0432,2023-06-26,Android,SK,6,236,0
SS014364,U01478,LST00808,SEL0454,2023-06-25,iOS,CZ,10,404,0
SS014365,U02237,LST01503,SEL0195,2023-06-28,Android,CZ,9,439,0
SS014366,U00834,LST01250,SEL0316,2023-08-28,Android,PL,3,649,1
SS014367,U03151,LST01695,SEL0261,2023-08-16,Android,PL,11,424,1
SS014368,U02843,LST00233,SEL0479,2023-06-15,iOS,SK,7,266,0
SS014369,U01093,LST01393,SEL0112,2023-08-27,Android,PL,2,388,1
SS014370,U00623,LST00094,SEL0245,2023-08-04,Android,DE,7,222,1
SS014371,U01171,LST02749,SEL0083,2023-06-03,Android,DE,2,656,1
SS014372,U04844,LST00131,SEL0481,2023-06-03,Android,CZ,6,222,1
SS014373,U02726,LST02040,SEL0125,2023-06-27,Android,CZ,5,826,0
SS014374,U03096,LST02875,SEL0119,2023-06-01,Android,DE,8,647,0
SS014375,U00619,LST02996,SEL0064,2023-07-09,Android,DE,4,279,1
SS014376,U04344,LST02900,SEL0347,2023-06-02,Android,RO,9,558,0
SS014377,U00089,LST00227,SEL0053,2023-06-20,Android,PL,6,32,0
SS014378,U01192,LST01846,SEL0304,2023-07-19,iOS,CZ,11,620,0
SS014379,U02098,LST00008,SEL0312,2023-07-19,iOS,PL,7,659,1
SS014380,U03509,LST01095,SEL0445,2023-08-27,Android,DE,10,120,1
SS014381,U02754,LST02160,SEL0137,2023-07-03,Android,DE,6,418,0
SS014382,U00781,LST00158,SEL0104,2023-08-21,Android,CZ,4,242,1
SS014383,U00473,LST01894,SEL0241,2023-08-28,Android,DE,12,323,0
SS014384,U00112,LST00642,SEL0040,2023-06-30,iOS,CZ,3,835,1
SS014385,U01182,LST01112,SEL0303,2023-06-25,Android,DE,11,421,0
SS014386,U03426,LST00700,SEL0097,2023-06-08,Android,RO,1,873,0
SS014387,U01584,LST00037,SEL0134,2023-08-19,Android,SK,1,87,0
SS014388,U02004,LST00913,SEL0146,2023-07-15,iOS,DE,8,760,0
SS014389,U01284,LST00096,SEL0387,2023-08-19,Android,CZ,8,773,0
SS014390,U00942,LST01545,SEL0345,2023-06-07,Android,DE,11,513,0
SS014391,U00836,LST02284,SEL0401,2023-07-05,Android,CZ,3,187,0
SS014392,U02615,LST00476,SEL0002,2023-06-02,Android,RO,2,685,0
SS014393,U01159,LST00878,SEL0074,2023-08-02,iOS,DE,6,244,0
SS014394,U02288,LST00422,SEL0014,2023-08-08,iOS,SK,4,690,1
SS014395,U04811,LST00636,SEL0436,2023-07-30,Android,RO,5,81,0
SS014396,U01259,LST01668,SEL0140,2023-06-26,Android,DE,6,329,0
SS014397,U00756,LST01351,SEL0011,2023-07-26,Android,DE,12,786,0
SS014398,U00027,LST00495,SEL0384,2023-06-23,Android,DE,2,538,0
SS014399,U04945,LST02759,SEL0380,2023-08-02,iOS,DE,6,51,1
SS014400,U04340,LST02915,SEL0053,2023-07-13,Android,CZ,8,844,0
SS014401,U00948,LST01210,SEL0188,2023-06-25,iOS,DE,5,28,1
SS014402,U04761,LST02396,SEL0385,2023-08-17,iOS,RO,5,641,1
SS014403,U02854,LST00374,SEL0394,2023-08-15,iOS,CZ,9,304,0
SS014404,U01269,LST00951,SEL0025,2023-07-28,iOS,PL,9,812,0
SS014405,U04084,LST00065,SEL0341,2023-07-14,iOS,DE,3,759,0
SS014406,U03644,LST00011,SEL0288,2023-06-19,Android,DE,1,604,0
SS014407,U03868,LST02393,SEL0352,2023-06-29,Android,PL,2,207,0
SS014408,U04654,LST02999,SEL0291,2023-07-03,iOS,DE,8,703,0
SS014409,U02973,LST00237,SEL0105,2023-08-26,Android,DE,5,828,0
SS014410,U03319,LST01610,SEL0169,2023-07-18,Android,SK,7,698,0
SS014411,U04527,LST00207,SEL0363,2023-08-09,Android,PL,11,265,0
SS014412,U04807,LST01661,SEL0002,2023-06-24,iOS,DE,3,592,0
SS014413,U01039,LST01453,SEL0277,2023-07-04,iOS,DE,7,549,0
SS014414,U04366,LST00184,SEL0137,2023-07-01,iOS,PL,3,234,1
SS014415,U02609,LST02047,SEL0134,2023-06-15,Android,CZ,5,859,1
SS014416,U01345,LST02580,SEL0064,2023-06-19,Android,DE,7,537,0
SS014417,U02903,LST02361,SEL0149,2023-07-17,Android,DE,8,144,1
SS014418,U00778,LST02004,SEL0066,2023-07-26,iOS,CZ,5,434,0
SS014419,U01529,LST02484,SEL0234,2023-07-24,iOS,SK,1,700,1
SS014420,U00120,LST01583,SEL0057,2023-07-11,iOS,CZ,10,317,1
SS014421,U03565,LST01667,SEL0161,2023-07-12,Android,SK,12,176,0
SS014422,U01616,LST00301,SEL0181,2023-06-22,iOS,DE,3,716,0
SS014423,U01487,LST02329,SEL0150,2023-06-04,iOS,DE,10,125,0
SS014424,U01659,LST02074,SEL0118,2023-07-25,iOS,DE,2,541,1
SS014425,U00182,LST00889,SEL0347,2023-07-19,iOS,DE,1,105,1
SS014426,U03597,LST02699,SEL0131,2023-07-15,Android,DE,7,879,1
SS014427,U00716,LST01780,SEL0259,2023-08-16,Android,DE,6,152,0
SS014428,U03099,LST01736,SEL0040,2023-08-23,Android,DE,7,95,1
SS014429,U03032,LST00215,SEL0181,2023-07-25,iOS,DE,10,102,1
SS014430,U02512,LST00066,SEL0078,2023-06-03,Android,DE,5,898,1
SS014431,U02239,LST02723,SEL0157,2023-08-02,Android,DE,2,350,0
SS014432,U03185,LST00297,SEL0273,2023-08-08,Android,DE,3,789,0
SS014433,U03969,LST00022,SEL0396,2023-07-24,Android,DE,2,303,1
SS014434,U00514,LST00177,SEL0050,2023-08-11,Android,CZ,3,90,0
SS014435,U01761,LST00785,SEL0233,2023-07-23,Android,CZ,9,661,0
SS014436,U00070,LST00802,SEL0142,2023-08-03,Android,PL,11,524,1
SS014437,U02564,LST00925,SEL0399,2023-07-28,iOS,DE,8,563,0
SS014438,U03719,LST01316,SEL0258,2023-07-27,Android,DE,7,83,0
SS014439,U03726,LST02994,SEL0365,2023-06-10,Android,DE,11,363,1
SS014440,U04140,LST02847,SEL0485,2023-06-04,iOS,SK,7,388,0
SS014441,U00952,LST01543,SEL0460,2023-06-07,iOS,DE,7,293,1
SS014442,U02148,LST01324,SEL0034,2023-07-17,Android,PL,1,833,1
SS014443,U01261,LST01409,SEL0225,2023-08-23,iOS,DE,1,484,1
SS014444,U01161,LST02041,SEL0485,2023-06-23,Android,DE,4,378,0
SS014445,U00132,LST01717,SEL0296,2023-06-02,Android,SK,4,455,0
SS014446,U04323,LST00042,SEL0461,2023-07-18,Android,DE,12,432,0
SS014447,U01101,LST00521,SEL0035,2023-07-24,iOS,PL,2,721,0
SS014448,U04552,LST01492,SEL0098,2023-07-16,Android,DE,8,101,0
SS014449,U01837,LST02510,SEL0049,2023-06-08,iOS,PL,1,414,0
SS014450,U01305,LST02057,SEL0321,2023-08-13,Android,DE,7,376,0
SS014451,U03905,LST02581,SEL0364,2023-06-25,iOS,SK,6,647,0
SS014452,U02160,LST02464,SEL0193,2023-06-17,Android,DE,7,311,0
SS014453,U00686,LST02585,SEL0217,2023-07-08,Android,PL,5,307,0
SS014454,U02918,LST01658,SEL0163,2023-07-13,iOS,PL,3,423,1
SS014455,U00210,LST02815,SEL0004,2023-07-07,iOS,SK,8,88,1
SS014456,U02025,LST01633,SEL0455,2023-06-27,iOS,DE,8,657,1
SS014457,U01852,LST00600,SEL0113,2023-08-08,Android,DE,3,285,0
SS014458,U02138,LST01804,SEL0005,2023-07-14,Android,PL,9,415,0
SS014459,U03635,LST01137,SEL0076,2023-06-10,Android,PL,9,543,0
SS014460,U00062,LST01791,SEL0291,2023-08-22,Android,RO,12,741,1
SS014461,U04827,LST02470,SEL0050,2023-08-20,iOS,DE,7,682,1
SS014462,U02354,LST01554,SEL0418,2023-08-02,Android,PL,10,860,0
SS014463,U00798,LST02621,SEL0432,2023-07-22,Android,PL,10,264,1
SS014464,U03080,LST02002,SEL0380,2023-06-23,Android,DE,7,263,0
SS014465,U03045,LST00253,SEL0059,2023-07-22,Android,DE,3,513,0
SS014466,U00288,LST00509,SEL0268,2023-08-03,iOS,PL,2,396,0
SS014467,U01199,LST01964,SEL0305,2023-06-02,Android,DE,11,452,1
SS014468,U04678,LST00490,SEL0421,2023-07-28,Android,PL,10,178,0
SS014469,U00444,LST00136,SEL0166,2023-07-29,Android,DE,12,462,1
SS014470,U02725,LST02087,SEL0162,2023-08-06,Android,CZ,4,452,1
SS014471,U01537,LST01534,SEL0351,2023-08-07,iOS,DE,2,440,1
SS014472,U01329,LST00326,SEL0194,2023-08-23,Android,DE,9,874,0
SS014473,U01865,LST00432,SEL0121,2023-08-05,Android,PL,8,826,0
SS014474,U00862,LST02616,SEL0114,2023-07-02,iOS,PL,12,251,0
SS014475,U04018,LST01450,SEL0102,2023-06-20,Android,RO,9,823,0
SS014476,U04534,LST01080,SEL0122,2023-06-27,Android,DE,3,121,0
SS014477,U04820,LST01096,SEL0433,2023-07-01,iOS,PL,8,420,0
SS014478,U04762,LST02284,SEL0401,2023-06-26,Android,DE,11,123,0
SS014479,U03896,LST02482,SEL0273,2023-06-29,Android,PL,11,869,1
SS014480,U01792,LST00532,SEL0327,2023-08-16,Android,PL,6,291,0
SS014481,U04532,LST01339,SEL0200,2023-07-18,Android,DE,6,703,0
SS014482,U03833,LST01636,SEL0075,2023-07-08,Android,RO,1,787,0
SS014483,U01734,LST00099,SEL0136,2023-06-20,iOS,SK,1,327,0
SS014484,U04573,LST01524,SEL0367,2023-07-16,iOS,PL,10,423,0
SS014485,U04980,LST01596,SEL0075,2023-07-20,iOS,PL,3,325,0
SS014486,U01615,LST02343,SEL0313,2023-06-15,Android,PL,4,79,1
SS014487,U03047,LST00585,SEL0390,2023-08-27,Android,SK,1,333,0
SS014488,U00239,LST01482,SEL0313,2023-07-28,iOS,RO,2,428,0
SS014489,U01261,LST02530,SEL0370,2023-08-15,Android,CZ,1,807,1
SS014490,U01022,LST02389,SEL0387,2023-06-25,iOS,DE,5,331,0
SS014491,U01472,LST00671,SEL0123,2023-08-16,Android,PL,7,799,0
SS014492,U00328,LST02201,SEL0269,2023-08-27,iOS,PL,1,590,0
SS014493,U01063,LST02628,SEL0057,2023-06-26,iOS,RO,9,641,0
SS014494,U04738,LST01548,SEL0492,2023-08-15,Android,CZ,8,200,0
SS014495,U03650,LST00020,SEL0050,2023-07-15,Android,DE,11,135,0
SS014496,U00237,LST02833,SEL0130,2023-08-17,Android,DE,4,92,0
SS014497,U04386,LST02305,SEL0361,2023-08-08,Android,PL,6,17,0
SS014498,U02562,LST00314,SEL0362,2023-08-27,Android,DE,3,468,1
SS014499,U02847,LST02802,SEL0406,2023-08-10,Android,CZ,6,351,0
SS014500,U02039,LST00205,SEL0160,2023-08-01,iOS,RO,8,565,0
SS014501,U04739,LST02376,SEL0148,2023-08-05,Android,SK,7,688,0
SS014502,U04463,LST02618,SEL0344,2023-08-25,iOS,SK,6,444,0
SS014503,U02381,LST00068,SEL0449,2023-07-27,Android,SK,8,94,0
SS014504,U02121,LST02335,SEL0457,2023-08-11,iOS,CZ,6,810,1
SS014505,U02555,LST02078,SEL0037,2023-08-25,Android,PL,12,54,0
SS014506,U01963,LST01866,SEL0276,2023-07-10,iOS,CZ,10,539,1
SS014507,U02010,LST01485,SEL0334,2023-07-21,Android,DE,7,71,0
SS014508,U00506,LST00946,SEL0075,2023-08-28,iOS,PL,4,66,1
SS014509,U04511,LST01941,SEL0281,2023-06-15,Android,DE,3,129,0
SS014510,U04093,LST00745,SEL0473,2023-07-07,Android,CZ,11,123,0
SS014511,U01194,LST01892,SEL0161,2023-06-27,Android,SK,4,438,1
SS014512,U00156,LST02935,SEL0382,2023-06-17,Android,PL,11,584,0
SS014513,U01473,LST01893,SEL0443,2023-07-27,Android,DE,3,440,1
SS014514,U03346,LST01025,SEL0360,2023-07-31,iOS,PL,11,750,0
SS014515,U01582,LST01123,SEL0413,2023-07-20,iOS,DE,5,217,0
SS014516,U01235,LST02111,SEL0205,2023-07-26,iOS,PL,10,484,0
SS014517,U00157,LST01982,SEL0434,2023-07-09,Android,DE,8,552,0
SS014518,U03498,LST02871,SEL0045,2023-08-02,iOS,DE,1,520,1
SS014519,U02972,LST02857,SEL0496,2023-06-04,Android,SK,6,10,1
SS014520,U00135,LST02694,SEL0130,2023-07-10,Android,DE,12,547,0
SS014521,U00694,LST00273,SEL0186,2023-07-25,Android,CZ,10,465,0
SS014522,U03391,LST00590,SEL0494,2023-08-03,Android,RO,10,585,0
